apellido1,apellido2,nivel,nombre,name
MEZA,VILLANUEVA,1,ULISES,"MEZA VILLANUEVA, ULISES"
JIMENEZ,CATAÑO,2,MARIA,"JIMENEZ CATAÑO, MARIA"
ARREOLA,GOMEZ,3,JORGE,"ARREOLA GOMEZ, JORGE"
PEREZ,CORNEJO,2,GLORIA,"PEREZ CORNEJO, GLORIA"
CALDERON,HERNANDEZ,1,JAQUELINE,"CALDERON HERNANDEZ, JAQUELINE"
MONTERO,MORAN,1,GABRIELA,"MONTERO MORAN, GABRIELA"
SANCHEZ,LOREDO,1,MARIA,"SANCHEZ LOREDO, MARIA"
GONZALEZ,CASTILLO,2,MARIA,"GONZALEZ CASTILLO, MARIA"
TORRES,RODRIGUEZ,1,LUZ,"TORRES RODRIGUEZ, LUZ"
ALFARO,DE LA TORRE,1,MA.,"ALFARO DE LA TORRE, MA."
MEJIA,SAAVEDRA,1,JOSE,"MEJIA SAAVEDRA, JOSE"
SAMPEDRO,PEREZ,2,JOSE,"SAMPEDRO PEREZ, JOSE"
CARRIZALEZ,YAÑEZ,1,LETICIA,"CARRIZALEZ YAÑEZ, LETICIA"
OLIVARES,ILLANA,1,VANESA,"OLIVARES ILLANA, VANESA"
GARCIA,MEZA,1,JESSICA,"GARCIA MEZA, JESSICA"
FLORES,REYES,1,HECTOR,"FLORES REYES, HECTOR"
PEREZ,MALDONADO,2,IVAN,"PEREZ MALDONADO, IVAN"
ESCOBAR,GARCIA,1,DIANA,"ESCOBAR GARCIA, DIANA"
SANCHEZ,VARGAS,1,LUIS,"SANCHEZ VARGAS, LUIS"
MIRANDA,MORALES,1,MARCELA,"MIRANDA MORALES, MARCELA"
RODRIGUEZ Y DOMINGUEZ,KESSLER,1,MARGARITA,"RODRIGUEZ Y DOMINGUEZ KESSLER, MARGARITA"
CASTILLO,MARTIN DEL CAMPO,1,CLAUDIA,"CASTILLO MARTIN DEL CAMPO, CLAUDIA"
PAZ,MALDONADO,1,LUZ,"PAZ MALDONADO, LUZ"
VERTIZ,HERNANDEZ,1,ANGEL,"VERTIZ HERNANDEZ, ANGEL"
LEYVA,RAMOS,1,SOCORRO,"LEYVA RAMOS, SOCORRO"
IBAÑEZ,SANDOVAL,1,OSVALDO,"IBAÑEZ SANDOVAL, OSVALDO"
ROSALES,MENDOZA,2,SERGIO,"ROSALES MENDOZA, SERGIO"
DE NOVA,VAZQUEZ,1,JOSE,"DE NOVA VAZQUEZ, JOSE"
GAMBOA,LEON,1,MIRIAM,"GAMBOA LEON, MIRIAM"
GONZALEZ,CHAVEZ,2,MARCO,"GONZALEZ CHAVEZ, MARCO"
DE LOERA,CARRERA,1,DENISSE,"DE LOERA CARRERA, DENISSE"
NAVA,GOMEZ,1,DORA,"NAVA GOMEZ, DORA"
SALGADO,DELGADO,2,ROBERTO,"SALGADO DELGADO, ROBERTO"
ARENAS,HUERTERO,1,CATALINA,"ARENAS HUERTERO, CATALINA"
ILIZALITURRI,HERNANDEZ,1,CESAR,"ILIZALITURRI HERNANDEZ, CESAR"
GONZALEZ,MILLE,1,DONAJI,"GONZALEZ MILLE, DONAJI"
MONSIVAIS,URENDA,1,ADRIANA,"MONSIVAIS URENDA, ADRIANA"
LABRADA,MARTAGON,1,VANESSA,"LABRADA MARTAGON, VANESSA"
RIOS,LUGO,1,MARIA,"RIOS LUGO, MARIA"
GAMBOA,MARTINEZ,1,GABRIEL,"GAMBOA MARTINEZ, GABRIEL"
LOREDO,CARRILLO,1,SILVIA,"LOREDO CARRILLO, SILVIA"
ESPINOSA,SOTO,1,CARLOS,"ESPINOSA SOTO, CARLOS"
ATZORI,sin apellido Materno,2,MARCO,"ATZORI sin apellido Materno, MARCO"
RAMIREZ,MARTINEZ,C,JUAN,"RAMIREZ MARTINEZ, JUAN"
MARTEL,GALLEGOS,1,MARIA,"MARTEL GALLEGOS, MARIA"
SADERI,sin apellido Materno,1,NADIA,"SADERI sin apellido Materno, NADIA"
BAEZ,RUIZ,1,GERMAN,"BAEZ RUIZ, GERMAN"
FLORES,RAMIREZ,1,ROGELIO,"FLORES RAMIREZ, ROGELIO"
HERNANDEZ,MENDEZ,C,AURELIO,"HERNANDEZ MENDEZ, AURELIO"
ASTELLO,GARCIA,C,MARIZEL,"ASTELLO GARCIA, MARIZEL"
PEREZ,VAZQUEZ,1,FRANCISCO,"PEREZ VAZQUEZ, FRANCISCO"
ORTIZ,MAGDALENO,C,MARINE,"ORTIZ MAGDALENO, MARINE"
GALAN,VASQUEZ,C,EDGARDO,"GALAN VASQUEZ, EDGARDO"
GONZALEZ,CHAVEZ,C,RODOLFO,"GONZALEZ CHAVEZ, RODOLFO"
GUERRA,PALOMARES,C,SANDRA,"GUERRA PALOMARES, SANDRA"
ESPINOSA,ANDRADE,1,SANTIAGO,"ESPINOSA ANDRADE, SANTIAGO"
NAVARRO,TOVAR,C,GABRIELA,"NAVARRO TOVAR, GABRIELA"
TORRES,MENDEZ,C,FERNANDO,"TORRES MENDEZ, FERNANDO"
ORTA,GARCIA,1,SANDRA,"ORTA GARCIA, SANDRA"
GOMEZ,DURAN,1,CESAR,"GOMEZ DURAN, CESAR"
BETANCOURT,MENDIOLA,C,MARIA,"BETANCOURT MENDIOLA, MARIA"
PEREZ,GARCIA,1,LUIS,"PEREZ GARCIA, LUIS"
VEGA,RODRIGUEZ,C,SARAI,"VEGA RODRIGUEZ, SARAI"
SILVA,RAMIREZ,C,ANA,"SILVA RAMIREZ, ANA"
TORO,VAZQUEZ,3,JORGE,"TORO VAZQUEZ, JORGE"
SANTOS,DIAZ,1,MARIA,"SANTOS DIAZ, MARIA"
AGUIRRE,RIVERA,2,JUAN,"AGUIRRE RIVERA, JUAN"
DURAN,GARCIA,1,HECTOR,"DURAN GARCIA, HECTOR"
ACOSTA,RODRIGUEZ,1,JOSE,"ACOSTA RODRIGUEZ, JOSE"
GARCIA,DE LA CRUZ,1,RAMON,"GARCIA DE LA CRUZ, RAMON"
FLORES,FLORES,1,JOSE,"FLORES FLORES, JOSE"
REYES,AGUERO,1,JUAN,"REYES AGUERO, JUAN"
DIAZ,GOMEZ,1,OVIDIO,"DIAZ GOMEZ, OVIDIO"
RUIZ,CABRERA,2,MIGUEL,"RUIZ CABRERA, MIGUEL"
GRAJALES,LAGUNES,2,ALICIA,"GRAJALES LAGUNES, ALICIA"
DIBILDOX,ALVARADO,1,ELENA,"DIBILDOX ALVARADO, ELENA"
JUAREZ,FLORES,1,BERTHA,"JUAREZ FLORES, BERTHA"
YAÑEZ,ESPINOSA,1,LAURA,"YAÑEZ ESPINOSA, LAURA"
RODRIGUEZ,ORTIZ,1,JUAN,"RODRIGUEZ ORTIZ, JUAN"
ALVAREZ,FUENTES,1,GREGORIO,"ALVAREZ FUENTES, GREGORIO"
GARCIA,LOPEZ,1,JUAN,"GARCIA LOPEZ, JUAN"
SORIA,GUERRA,2,RUTH,"SORIA GUERRA, RUTH"
PEREZ,MARTINEZ,1,JAIME,"PEREZ MARTINEZ, JAIME"
JASSO,PINEDA,1,YOLANDA,"JASSO PINEDA, YOLANDA"
CARRILLO,INUNGARAY,1,MARIA,"CARRILLO INUNGARAY, MARIA"
ROSALES,NIETO,1,CESAR,"ROSALES NIETO, CESAR"
PORTILLA,RIVERA,1,OSCAR,"PORTILLA RIVERA, OSCAR"
REYES,HERNANDEZ,1,JAIME,"REYES HERNANDEZ, JAIME"
ESPINOSA,REYES,1,GUILLERMO,"ESPINOSA REYES, GUILLERMO"
ALCALA,JAUREGUI,1,JORGE,"ALCALA JAUREGUI, JORGE"
REYES,MUNGUIA,1,ABIGAIL,"REYES MUNGUIA, ABIGAIL"
RAMIREZ,TOBIAS,1,HUGO,"RAMIREZ TOBIAS, HUGO"
CARRANZA,ALVAREZ,1,CANDY,"CARRANZA ALVAREZ, CANDY"
CILIA,LOPEZ,1,VIRGINIA,"CILIA LOPEZ, VIRGINIA"
MUÑOZ,ROBLES,1,CARLOS,"MUÑOZ ROBLES, CARLOS"
MARIEL,CARDENAS,C,JAIRO,"MARIEL CARDENAS, JAIRO"
DELGADO,SANCHEZ,1,PABLO,"DELGADO SANCHEZ, PABLO"
AGUILAR,BENITEZ,1,GISELA,"AGUILAR BENITEZ, GISELA"
HERNANDEZ,MORALES,1,ALEJANDRO,"HERNANDEZ MORALES, ALEJANDRO"
ROSALES,COLUNGA,1,LUIS,"ROSALES COLUNGA, LUIS"
LEE,RANGEL,1,HECTOR,"LEE RANGEL, HECTOR"
GUTIERREZ,CANTU,1,FRANCISCO,"GUTIERREZ CANTU, FRANCISCO"
OROZCO,GREGORIO,1,HECTOR,"OROZCO GREGORIO, HECTOR"
GONZALEZ,HERNANDEZ,C,MILAGROS,"GONZALEZ HERNANDEZ, MILAGROS"
AGUIRRE,SALADO,1,CARLOS,"AGUIRRE SALADO, CARLOS"
ESPINOSA,SOLIS,C,VICENTE,"ESPINOSA SOLIS, VICENTE"
ALVAREZ,MITRE,C,FLOR,"ALVAREZ MITRE, FLOR"
SAAVEDRA,LEOS,C,MARIA,"SAAVEDRA LEOS, MARIA"
RENDON,HUERTA,C,JUAN,"RENDON HUERTA, JUAN"
GUERRERO,GONZALEZ,C,MARIA,"GUERRERO GONZALEZ, MARIA"
QUINTERO,CASTELLANOS,C,MARIA,"QUINTERO CASTELLANOS, MARIA"
GELVIZ,GELVEZ,C,SANDRA,"GELVIZ GELVEZ, SANDRA"
VALLEJO,PEREZ,C,MOISES,"VALLEJO PEREZ, MOISES"
RAMOS,PALACIOS,C,CARLOS,"RAMOS PALACIOS, CARLOS"
VILLEGAS,RODRIGUEZ,C,FABIOLA,"VILLEGAS RODRIGUEZ, FABIOLA"
LOPEZ,MARTINEZ,C,LAURA,"LOPEZ MARTINEZ, LAURA"
LOPEZ,PALACIOS,C,CRISTIAN,"LOPEZ PALACIOS, CRISTIAN"
VICTORIA,CAMPOS,C,CLAUDIA,"VICTORIA CAMPOS, CLAUDIA"
MARQUEZ,ESCOBAR,C,VERONICA,"MARQUEZ ESCOBAR, VERONICA"
DE LA PEÑA,GIL,C,ANAID,"DE LA PEÑA GIL, ANAID"
BERROSPE,OCHOA,C,EDGAR,"BERROSPE OCHOA, EDGAR"
TORRES,RODRIGUEZ,C,MARIA,"TORRES RODRIGUEZ, MARIA"
NEGRETE,SANCHEZ,C,LUIS,"NEGRETE SANCHEZ, LUIS"
ORTIZ,GAMINO,C,DIANA,"ORTIZ GAMINO, DIANA"
RAMIREZ,BERNAL,C,GUICELA,"RAMIREZ BERNAL, GUICELA"
PLATA,PEREZ,3,LEOBARDO,"PLATA PEREZ, LEOBARDO"
AGUILAR,ROBLEDO,2,MIGUEL,"AGUILAR ROBLEDO, MIGUEL"
GUTIERREZ,CHIÑAS,1,AGUSTIN,"GUTIERREZ CHIÑAS, AGUSTIN"
DE LOS SANTOS,OLIVO,1,ISIDRO,"DE LOS SANTOS OLIVO, ISIDRO"
NAVARRO,ZAMORA,2,LIZY,"NAVARRO ZAMORA, LIZY"
GALINDO,MENDOZA,2,MARIA,"GALINDO MENDOZA, MARIA"
ACCINELLI,sin apellido Materno,3,ELVIO,"ACCINELLI sin apellido Materno, ELVIO"
CONTRERAS,SERVIN,1,CARLOS,"CONTRERAS SERVIN, CARLOS"
REYES,HERNANDEZ,1,HUMBERTO,"REYES HERNANDEZ, HUMBERTO"
VAZQUEZ,SOLIS,1,VALENTE,"VAZQUEZ SOLIS, VALENTE"
PALACIO,APONTE,1,ALVARO,"PALACIO APONTE, ALVARO"
TORRE,DELGADILLO,1,VICENTE,"TORRE DELGADILLO, VICENTE"
IBARRA,CORTES,1,MARIO,"IBARRA CORTES, MARIO"
CARRILLO,PADILLA,1,JOSE,"CARRILLO PADILLA, JOSE"
ARCUDIA,HERNANDEZ,1,CARLOS,"ARCUDIA HERNANDEZ, CARLOS"
PASTOR,PEREZ,1,MARIA,"PASTOR PEREZ, MARIA"
SANCHEZ,PEREZ,2,JOSS,"SANCHEZ PEREZ, JOSS"
MIRELES,CARDENAS,1,CELIA,"MIRELES CARDENAS, CELIA"
RODRIGUEZ,GUTIERREZ,1,PAOLA,"RODRIGUEZ GUTIERREZ, PAOLA"
SARMIENTO,REBELES,1,ROBERTO,"SARMIENTO REBELES, ROBERTO"
MEDINA,JIMENEZ,1,ARMANDO,"MEDINA JIMENEZ, ARMANDO"
HERNANDEZ,MADRIGAL,1,MONICA,"HERNANDEZ MADRIGAL, MONICA"
ROSILLO,MARTINEZ,2,ALEJANDRO,"ROSILLO MARTINEZ, ALEJANDRO"
ESCOBEDO,ROMERO,C,JUAN,"ESCOBEDO ROMERO, JUAN"
BRIANO,TURRENT,1,GUADALUPE,"BRIANO TURRENT, GUADALUPE"
LUEVANO,BUSTAMANTE,C,GUILLERMO,"LUEVANO BUSTAMANTE, GUILLERMO"
TENORIO,MARTINEZ,C,LEONARDO,"TENORIO MARTINEZ, LEONARDO"
SOLIS,DELGADILLO,2,JUAN,"SOLIS DELGADILLO, JUAN"
MARTINEZ,HERNANDEZ,C,ROSALBA,"MARTINEZ HERNANDEZ, ROSALBA"
GONZALEZ,RAMIREZ,C,PEDRO,"GONZALEZ RAMIREZ, PEDRO"
QUINTANA,ESTRADA,C,ADERAK,"QUINTANA ESTRADA, ADERAK"
LOPEZ,LEDESMA,1,MARIA,"LOPEZ LEDESMA, MARIA"
DE LA ROSA,RODRIGUEZ,1,PAOLA,"DE LA ROSA RODRIGUEZ, PAOLA"
MENDEZCARLO,SILVA,C,VIOLETA,"MENDEZCARLO SILVA, VIOLETA"
OLVERA,VARGAS,C,LUIS,"OLVERA VARGAS, LUIS"
YAÑEZ,LUNA,C,JUAN,"YAÑEZ LUNA, JUAN"
ROMO,OROZCO,C,JOSE,"ROMO OROZCO, JOSE"
MEDINA,NOYOLA,3,MAGDALENO,"MEDINA NOYOLA, MAGDALENO"
JOSE,YACAMAN,3,MIGUEL,"JOSE YACAMAN, MIGUEL"
URIAS,HERMOSILLO,3,JESUS,"URIAS HERMOSILLO, JESUS"
MONTEJANO,CARRIZALES,2,JUAN,"MONTEJANO CARRIZALES, JUAN"
MIRABAL,GARCIA,1,MANUEL,"MIRABAL GARCIA, MANUEL"
ARAUZ,LARA,3,BERNARDO,"ARAUZ LARA, BERNARDO"
AGUILERA,GRANJA,3,JUAN,"AGUILERA GRANJA, JUAN"
DORANTES,DAVILA,3,JESUS,"DORANTES DAVILA, JESUS"
GONZALEZ,TOVAR,2,ENRIQUE,"GONZALEZ TOVAR, ENRIQUE"
MORELOS,PINEDA,2,ANTONIO,"MORELOS PINEDA, ANTONIO"
ALVARADO,LEYVA,1,PEDRO,"ALVARADO LEYVA, PEDRO"
LASTRAS,MARTINEZ,3,LUIS,"LASTRAS MARTINEZ, LUIS"
RUIZ,GARCIA,3,JAIME,"RUIZ GARCIA, JAIME"
BARBOZA,GUDIÑO,1,JOSE,"BARBOZA GUDIÑO, JOSE"
AGUILLON,ROBLES,2,ALFREDO,"AGUILLON ROBLES, ALFREDO"
BALDERAS,NAVARRO,3,RAUL,"BALDERAS NAVARRO, RAUL"
IVLEV,sin apellido Materno,3,BORIS,"IVLEV sin apellido Materno, BORIS"
CHAVEZ,PAEZ,2,MARTIN,"CHAVEZ PAEZ, MARTIN"
MISHURNYI,sin apellido Materno,2,VIATCHESLAV,"MISHURNYI sin apellido Materno, VIATCHESLAV"
OJEDA,LOPEZ,2,MIGUEL,"OJEDA LOPEZ, MIGUEL"
FLORES,MENDIETA,3,RUBEN,"FLORES MENDIETA, RUBEN"
CASTRO,LARRAGOITIA,1,GUILLERMO,"CASTRO LARRAGOITIA, GUILLERMO"
SALAZAR,ANAYA,3,GELASIO,"SALAZAR ANAYA, GELASIO"
UGALDE,SALDAÑA,3,EDGARDO,"UGALDE SALDAÑA, EDGARDO"
CARDONA,BENAVIDES,1,ANTONIO,"CARDONA BENAVIDES, ANTONIO"
ENGELFRIED,sin apellido Materno,3,JURGEN,"ENGELFRIED sin apellido Materno, JURGEN"
GUIRADO,LOPEZ,3,RICARDO,"GUIRADO LOPEZ, RICARDO"
NIKOLOVA,ARENHOVEL,3,MARIANA,"NIKOLOVA ARENHOVEL, MARIANA"
PEREZ,LOPEZ,3,JOSE,"PEREZ LOPEZ, JOSE"
SAUCEDO,GIRON,1,RICARDO,"SAUCEDO GIRON, RICARDO"
RODRIGUEZ,VAZQUEZ,3,ANGEL,"RODRIGUEZ VAZQUEZ, ANGEL"
GLEBSKIY,sin apellido Materno,3,LEV,"GLEBSKIY sin apellido Materno, LEV"
SALGADO,GONZALEZ,2,GIL,"SALGADO GONZALEZ, GIL"
RODRIGUEZ,COBOS,1,AMPARO,"RODRIGUEZ COBOS, AMPARO"
LOPEZ,DONCEL,1,RUBEN,"LOPEZ DONCEL, RUBEN"
GONZALEZ,CONTRERAS,3,FRANCISCO,"GONZALEZ CONTRERAS, FRANCISCO"
VALLEJO,RODRIGUEZ,2,JOSE,"VALLEJO RODRIGUEZ, JOSE"
MOLGADO,RAMOS,1,ALBERTO,"MOLGADO RAMOS, ALBERTO"
REYES,REYES,3,MARISOL,"REYES REYES, MARISOL"
QUINTANA,RUIZ,2,MILDRED,"QUINTANA RUIZ, MILDRED"
GOMEZ,GARCIA,3,EDUARDO,"GOMEZ GARCIA, EDUARDO"
CASTILLO,BARRERA,1,FRANCISCO,"CASTILLO BARRERA, FRANCISCO"
GONZALEZ,AGUILAR,1,HERNAN,"GONZALEZ AGUILAR, HERNAN"
CERDA,MENDEZ,1,EDGAR,"CERDA MENDEZ, EDGAR"
RAMIREZ,SAITO,1,MARIA,"RAMIREZ SAITO, MARIA"
GUERRERO,GARCIA,1,GUILLERMO,"GUERRERO GARCIA, GUILLERMO"
NOYOLA,MEDRANO,1,MARIA,"NOYOLA MEDRANO, MARIA"
TORRES,HERNANDEZ,1,JOSE,"TORRES HERNANDEZ, JOSE"
ORTEGA,GALLEGOS,1,JORGE,"ORTEGA GALLEGOS, JORGE"
CRUZ,HERNANDEZ,1,ESTEBAN,"CRUZ HERNANDEZ, ESTEBAN"
PALESTINO,ESCOBEDO,2,ALMA,"PALESTINO ESCOBEDO, ALMA"
TRISTAN,GONZALEZ,1,MARGARITO,"TRISTAN GONZALEZ, MARGARITO"
GONZALEZ,CONTRERAS,2,GABRIEL,"GONZALEZ CONTRERAS, GABRIEL"
RAMIREZ,GONZALEZ,1,PEDRO,"RAMIREZ GONZALEZ, PEDRO"
BELLO,JIMENEZ,2,MIGUEL,"BELLO JIMENEZ, MIGUEL"
LOPEZ,ESTOPIER,1,ROSA,"LOPEZ ESTOPIER, ROSA"
RODRIGUEZ,VALLARTE,1,MARIA,"RODRIGUEZ VALLARTE, MARIA"
MOCTEZUMA,MARTIÑON,1,ROSARIO,"MOCTEZUMA MARTIÑON, ROSARIO"
FLORES,CAMACHO,1,JOSE,"FLORES CAMACHO, JOSE"
RAMIREZ,ELIAS,1,MIGUEL,"RAMIREZ ELIAS, MIGUEL"
OCAMPO,DIAZ,1,YAM,"OCAMPO DIAZ, YAM"
RUIZ,DIAZ,1,PEDRO,"RUIZ DIAZ, PEDRO"
BORSELLI,sin apellido Materno,2,LORENZO,"BORSELLI sin apellido Materno, LORENZO"
VELEZ,CORDERO,1,JUAN,"VELEZ CORDERO, JUAN"
AGUILAR,CARRILLO DE ALBORNOZ,1,JAVIER,"AGUILAR CARRILLO DE ALBORNOZ, JAVIER"
MORALES,CRUZADO,1,BEATRIZ,"MORALES CRUZADO, BEATRIZ"
OLVERA,LOPEZ,1,WILLIAM,"OLVERA LOPEZ, WILLIAM"
HERNANDEZ,VELEZ,1,CESAR,"HERNANDEZ VELEZ, CESAR"
LOPEZ,FLORES,1,LETICIA,"LOPEZ FLORES, LETICIA"
BERRA,MONTIEL,1,OSCAR,"BERRA MONTIEL, OSCAR"
NIETO,DELGADO,1,PABLO,"NIETO DELGADO, PABLO"
BARRERA,LOPEZ,C,VALTER,"BARRERA LOPEZ, VALTER"
CASTILLO,RIVERA,C,JOSE,"CASTILLO RIVERA, JOSE"
ONTAÑON,GARCIA PIMENTEL,1,LUIS,"ONTAÑON GARCIA PIMENTEL, LUIS"
ARIZA,FLORES,1,AUGUSTO,"ARIZA FLORES, AUGUSTO"
GARCIA,ARREOLA,1,MARIA,"GARCIA ARREOLA, MARIA"
COMAS,GARCIA,1,MAURICIO,"COMAS GARCIA, MAURICIO"
FRANCO,VILLAFAÑE,1,JOHN,"FRANCO VILLAFAÑE, JOHN"
RAMIREZ,TORRES,C,MARCO,"RAMIREZ TORRES, MARCO"
MARTINEZ,GONZALEZ,1,JOSE,"MARTINEZ GONZALEZ, JOSE"
GALVAN,PEÑA,C,CESAR,"GALVAN PEÑA, CESAR"
HINOJOSA,REYES,1,MARIANA,"HINOJOSA REYES, MARIANA"
ACUÑA,LARA,C,ANA,"ACUÑA LARA, ANA"
DEL POZO,ZAMUDIO,1,OSVALDO,"DEL POZO ZAMUDIO, OSVALDO"
ACOSTA,RUELAS,C,BRENDA,"ACOSTA RUELAS, BRENDA"
GARCIA,BELTRAN,C,CYNTHIA,"GARCIA BELTRAN, CYNTHIA"
GUEVARA,MACIAS,C,LILIANA,"GUEVARA MACIAS, LILIANA"
TORRES,SANCHEZ,C,SONIA,"TORRES SANCHEZ, SONIA"
RODRIGUEZ,DOMINGUEZ,1,ADAN,"RODRIGUEZ DOMINGUEZ, ADAN"
TORRES,GARCIA,C,YANETH,"TORRES GARCIA, YANETH"
OLAIS,GOVEA,C,JOSE,"OLAIS GOVEA, JOSE"
VILLAGRANA,ESCAREÑO,C,MARIA,"VILLAGRANA ESCAREÑO, MARIA"
GARCIA RAMOS,AGUILAR,1,FELIPE,"GARCIA RAMOS AGUILAR, FELIPE"
MENDEZ,CAMACHO,C,REYNA,"MENDEZ CAMACHO, REYNA"
GARCIA,CEDILLO,1,ISMAEL,"GARCIA CEDILLO, ISMAEL"
SALAZAR,GONZALEZ,2,GUADALUPE,"SALAZAR GONZALEZ, GUADALUPE"
BETANCOURT,MENDIETA,1,ALEXANDER,"BETANCOURT MENDIETA, ALEXANDER"
VAN  T HOOFT,sin apellido Materno,1,ANUSCHKA,"VAN T HOOFT sin apellido Materno, ANUSCHKA"
ANGULO,VILLANUEVA,1,RITA,"ANGULO VILLANUEVA, RITA"
MONTOYA,sin apellido Materno,1,RAMON,"MONTOYA sin apellido Materno, RAMON"
MARQUEZ,MIRELES,1,LEONARDO,"MARQUEZ MIRELES, LEONARDO"
RIVERA,GONZALEZ,1,JOSE,"RIVERA GONZALEZ, JOSE"
MENDEZ,PINEDA,1,JUANA,"MENDEZ PINEDA, JUANA"
TERAN,FIGUEROA,1,YOLANDA,"TERAN FIGUEROA, YOLANDA"
SALAZAR,MENDOZA,1,FLOR,"SALAZAR MENDOZA, FLOR"
SANCHEZ ARMASS,CAPPELLO,1,OMAR,"SANCHEZ ARMASS CAPPELLO, OMAR"
ESTRADA,ARANDA,1,BENITO,"ESTRADA ARANDA, BENITO"
SOLIS,DOMINGUEZ,1,DANIEL,"SOLIS DOMINGUEZ, DANIEL"
ROMERO,CONTRERAS,1,SILVIA,"ROMERO CONTRERAS, SILVIA"
ACUÑA,sin apellido Materno,1,SANTIAGO,"ACUÑA sin apellido Materno, SANTIAGO"
DELGADO,LOPEZ,1,ENRIQUE,"DELGADO LOPEZ, ENRIQUE"
GUTIERREZ,ENRIQUEZ,1,SANDRA,"GUTIERREZ ENRIQUEZ, SANDRA"
ZAVALA,MEDINA,1,DANIEL,"ZAVALA MEDINA, DANIEL"
BOREJSZA,sin apellido Materno,1,ALEKSANDER,"BOREJSZA sin apellido Materno, ALEKSANDER"
PEREZ,MARTINEZ,1,RAMON,"PEREZ MARTINEZ, RAMON"
DIAZ,OVIEDO,1,ARACELY,"DIAZ OVIEDO, ARACELY"
MARTINEZ,LICONA,1,JOSE,"MARTINEZ LICONA, JOSE"
ORNELAS,BERNAL,1,JORGE,"ORNELAS BERNAL, JORGE"
ORTEGA,VELAZQUEZ,1,AIDA,"ORTEGA VELAZQUEZ, AIDA"
GONZALEZ,VARELA,1,SERGIO,"GONZALEZ VARELA, SERGIO"
RODRIGUEZ,LOPEZ,1,ABEL,"RODRIGUEZ LOPEZ, ABEL"
HERNANDEZ,IBARRA,1,LUIS,"HERNANDEZ IBARRA, LUIS"
MARTINEZ,LOZANO,1,CONSUELO,"MARTINEZ LOZANO, CONSUELO"
PEREZ,FLORES,1,JOSE,"PEREZ FLORES, JOSE"
CRUZ,ORTIZ,1,MARIBEL,"CRUZ ORTIZ, MARIBEL"
PEREZ,RODRIGUEZ,1,MA,"PEREZ RODRIGUEZ, MA"
ROQUE,PUENTE,1,CARLOS,"ROQUE PUENTE, CARLOS"
CASTILLO,FONSECA,1,JUAN,"CASTILLO FONSECA, JUAN"
SCHULZE,sin apellido Materno,1,SVEN,"SCHULZE sin apellido Materno, SVEN"
SUAREZ,RODRIGUEZ,1,CARMEN,"SUAREZ RODRIGUEZ, CARMEN"
ALVARADO,RUIZ,C,RAMON,"ALVARADO RUIZ, RAMON"
GALARZA,TEJADA,C,DULCE,"GALARZA TEJADA, DULCE"
VEGA,MARTINEZ,C,BLANCA,"VEGA MARTINEZ, BLANCA"
FONSECA,PATRON,1,ANA,"FONSECA PATRON, ANA"
RANGEL,FLORES,C,YESICA,"RANGEL FLORES, YESICA"
RODRIGUEZ,DOMINGUEZ,C,GUADALUPE,"RODRIGUEZ DOMINGUEZ, GUADALUPE"
MORALES,VILLEGAS,C,RAUL,"MORALES VILLEGAS, RAUL"
TEDESCO,sin apellido Materno,1,ELIDA,"TEDESCO sin apellido Materno, ELIDA"
CEBALLOS,DOMINGUEZ,C,RUBI,"CEBALLOS DOMINGUEZ, RUBI"
SARDIÑAS,FERNANDEZ,1,JOSE,"SARDIÑAS FERNANDEZ, JOSE"
RIEGER,sin apellido Materno,C,IVY,"RIEGER sin apellido Materno, IVY"
DE AVILA,RAMIREZ,C,XOCHIQUETZALY,"DE AVILA RAMIREZ, XOCHIQUETZALY"
F. GALAN,JIMENEZ,C,JAIME,"F. GALAN JIMENEZ, JAIME"
RODRIGUEZ,HERNANDEZ,C,BLANCA,"RODRIGUEZ HERNANDEZ, BLANCA"
SABIDO,SANCHEZ JUAREZ,1,CECILIA,"SABIDO SANCHEZ JUAREZ, CECILIA"
MONJARAZ,FUENTES,1,PAULINA,"MONJARAZ FUENTES, PAULINA"
SILVA,MACEDA,C,GABRIELA,"SILVA MACEDA, GABRIELA"
MORENO,MARTINEZ,C,NEHEMIAS,"MORENO MARTINEZ, NEHEMIAS"
SANTASILIA,sin apellido Materno,1,STEFANO,"SANTASILIA sin apellido Materno, STEFANO"
LOPEZ,MARES,C,LOURDES,"LOPEZ MARES, LOURDES"
LEYVA,RAMOS,3,ROBERTO,"LEYVA RAMOS, ROBERTO"
DE ANDA,SALAZAR,1,FRANCISCO,"DE ANDA SALAZAR, FRANCISCO"
LASTRAS,MARTINEZ,3,ALFONSO,"LASTRAS MARTINEZ, ALFONSO"
HERNANDEZ,HERNANDEZ,1,LUIS,"HERNANDEZ HERNANDEZ, LUIS"
NAVARRO,CONTRERAS,3,HUGO,"NAVARRO CONTRERAS, HUGO"
MEDELLIN,RODRIGUEZ,2,FRANCISCO,"MEDELLIN RODRIGUEZ, FRANCISCO"
RUIZ,sin apellido Materno,3,FACUNDO,"RUIZ sin apellido Materno, FACUNDO"
LOPEZ,VALDIVIESO,3,ALEJANDRO,"LOPEZ VALDIVIESO, ALEJANDRO"
VIDAL,BORBOLLA,3,MIGUEL,"VIDAL BORBOLLA, MIGUEL"
MARTINEZ,MENDOZA,2,JOSE,"MARTINEZ MENDOZA, JOSE"
